LAT,LON,YEAR,MO,DY,PRECTOTCORR,WS10M,RH2M,QV2M,T2M_RANGE,ALLSKY_SFC_UV_INDEX
25.75,86.25,2022,8,14,3.72,8.8,78.94,20.05,9.39,1.94
25.75,86.25,2022,8,15,3.23,8.23,78.88,19.96,7.73,2.08
25.75,86.25,2022,8,16,0.51,2.5,71.5,19.44,10.38,2.14
25.75,86.25,2022,8,17,0.12,3.58,68.03,19.23,9.8,1.99
25.75,86.25,2022,8,18,0.28,3.78,68.66,20.02,9.68,2.03
25.75,86.25,2022,8,19,6.89,2.9,77.94,21.15,6.41,1.75
25.75,86.25,2022,8,20,6.32,6.84,81.97,20.39,5.11,1.66
25.75,86.25,2022,8,21,0.55,6.06,76.38,19.71,8.73,2.19
25.75,86.25,2022,8,22,0.01,3.16,72.22,19.9,9.89,2.19
25.75,86.25,2022,8,23,3.98,2.49,74.34,20.23,8.09,0.96
25.75,86.25,2022,8,24,12.24,2.77,79.72,20.6,7.23,2.02
25.75,86.25,2022,8,25,0.33,3.5,73.84,19.53,9.61,2.05
25.75,86.25,2022,8,26,0.51,2.27,69.84,19.93,10.33,1.96
25.75,86.25,2022,8,27,9.9,1.73,70.69,20.26,6.97,1.71
25.75,86.25,2022,8,28,29.58,2.13,80.84,21.76,5.99,1
25.75,86.25,2022,8,29,6.32,2.17,83.12,21.21,5.92,1.69
25.75,86.25,2022,8,30,2.93,2.36,78.44,20.29,7.15,1.38
25.75,86.25,2022,8,31,6.95,2.94,80.06,20.42,7,0.79
25.75,86.25,2022,9,1,7.42,2.27,80.91,20.78,7.7,1.32
25.75,86.25,2022,9,2,16.58,2.6,83.22,21.15,6.05,1.71
25.75,86.25,2022,9,3,13.14,3.45,87.81,21.3,4.52,1.16
25.75,86.25,2022,9,4,5.56,3.02,82.31,20.9,7.13,1.55
25.75,86.25,2022,9,5,11.79,1.86,78.56,20.48,8.2,1.72
25.75,86.25,2022,9,6,13.99,1.48,81.5,20.69,5.89,1.52
25.75,86.25,2022,9,7,1.88,1.79,84.34,20.87,5.5,1.63
25.75,86.25,2022,9,8,2.23,2.65,86.56,20.84,4.26,1.27
25.75,86.25,2022,9,9,1.7,3.63,87.62,20.29,4.75,1.66
25.75,86.25,2022,9,10,0.98,4.34,84.88,20.39,7.06,1.86
25.75,86.25,2022,9,11,2.1,4.48,86.44,20.69,5.84,1.43
25.75,86.25,2022,9,12,8.77,6.34,91.31,20.45,3.72,1.38
25.75,86.25,2022,9,13,7.49,4.64,90.78,20.6,4.26,1.45
25.75,86.25,2022,9,14,5.06,3.29,90.12,20.11,4.81,1.17
25.75,86.25,2022,9,15,12.85,1.45,86.91,20.08,4.98,0.9
25.75,86.25,2022,9,16,7.06,2.04,85.66,20.51,6.77,1.57
25.75,86.25,2022,9,17,21.76,1.38,86.5,20.94,5.17,1.28
25.75,86.25,2022,9,18,3.35,1.88,85.72,20.29,6.09,1.65
25.75,86.25,2022,9,19,4.93,2.05,85.38,21.06,7.73,1.34
25.75,86.25,2022,9,20,4.38,4.15,88.25,21.3,5.46,1.8
25.75,86.25,2022,9,21,0.25,4.88,86.47,21.15,6.05,1.57
25.75,86.25,2022,9,22,2.98,3.12,85.69,21.06,6.2,1.78
25.75,86.25,2022,9,23,2.65,3,84.22,20.48,7.24,1.57
25.75,86.25,2022,9,24,14.61,2.61,87.16,20.66,6.57,1.17
25.75,86.25,2022,9,25,3.35,1.68,83.03,19.29,7.88,1.05
25.75,86.25,2022,9,26,5.86,1.27,84.78,19.74,6.2,1.13
25.75,86.25,2022,9,27,3.07,2.38,84.16,19.68,6.66,1.52
25.75,86.25,2022,9,28,6.98,2.21,82.22,18.89,7.91,1.6
25.75,86.25,2022,9,29,2.31,1.64,79.75,18.83,8.46,1.63
25.75,86.25,2022,9,30,0.5,2.28,79.12,18.71,8.83,1.53
25.75,86.25,2022,10,1,0.01,2.02,78.22,18.74,8.9,1.65
25.75,86.25,2022,10,2,0.2,2.02,77.28,18.77,9,1.65
25.75,86.25,2022,10,3,7.97,2.61,86.38,20.39,7.37,1.46
25.75,86.25,2022,10,4,20.38,4.28,91.44,20.05,3.39,0.65
25.75,86.25,2022,10,5,28.06,3.34,90.53,18.62,3.36,1.64
25.75,86.25,2022,10,6,7.55,2.62,87.59,19.41,7.5,1.59
25.75,86.25,2022,10,7,6.15,2.03,87.34,19.78,5.48,1.81
25.75,86.25,2022,10,8,2.03,2.18,84.22,19.2,7.02,1.75
25.75,86.25,2022,10,9,11.02,1.7,82.47,19.29,7.64,1.74
25.75,86.25,2022,10,10,7.97,2.07,85.84,19.81,6.79,1.47
25.75,86.25,2022,10,11,8.2,2.43,87.59,19.1,6.8,1.45
25.75,86.25,2022,10,12,9.52,1.01,84.78,17.55,5,1.15
25.75,86.25,2022,10,13,1.03,1.11,82.06,17.24,7.34,1.29
25.75,86.25,2022,10,14,0.08,2.78,82.66,16.08,9,1.59
25.75,86.25,2022,10,15,0,2.65,80.03,14.5,11.35,1.55
25.75,86.25,2022,10,16,0,2.56,79.72,14.53,10.85,1.41
25.75,86.25,2022,10,17,0,3.03,81.59,15.32,10.8,1.45
25.75,86.25,2022,10,18,0,2.15,82.44,14.65,8.67,1.33
25.75,86.25,2022,10,19,0,2.22,79.56,14.56,9.33,1.13
25.75,86.25,2022,10,20,0,2.21,79.81,14.77,10.61,1.11
25.75,86.25,2022,10,21,0,1.15,73.47,14.1,10.46,1.23
25.75,86.25,2022,10,22,0,1.32,68.94,13.64,10.68,1.45
25.75,86.25,2022,10,23,0,1.68,66.03,13.34,12.38,1.51
25.75,86.25,2022,10,24,0,3.23,83.94,16.3,8.4,1.53
25.75,86.25,2022,10,25,0,3.11,77.16,13.73,12.71,1.42
25.75,86.25,2022,10,26,0,2.47,72.53,12.27,12.2,1.3
25.75,86.25,2022,10,27,0,1.82,67.34,11.2,12.2,1.13
25.75,86.25,2022,10,28,0,1.07,62.5,11.08,11.51,1
25.75,86.25,2022,10,29,0,1,64.31,11.63,11.32,1.16
25.75,86.25,2022,10,30,0,1.88,72,13.03,12.36,1.39
25.75,86.25,2022,10,31,0,1.69,73.84,13.43,12.48,1.41
25.75,86.25,2022,11,1,0,1.95,75.12,13.49,11.93,1.41
25.75,86.25,2022,11,2,0,2.86,73.72,12.73,12.55,1.2
25.75,86.25,2022,11,3,0,2.52,72.72,12.33,12.52,0.95
25.75,86.25,2022,11,4,0,1.12,67.47,11.75,11.77,1.02
25.75,86.25,2022,11,5,0,1.57,71.16,12.88,11.14,1.24
25.75,86.25,2022,11,6,0,1.14,71.19,13.21,10.29,1.15
25.75,86.25,2022,11,7,0,1.66,67.91,12.18,11.63,1.13
25.75,86.25,2022,11,8,0,1.64,69.28,11.99,12.38,1.09
25.75,86.25,2022,11,9,0,1.84,71.66,12.18,11.66,0.96
25.75,86.25,2022,11,10,0,1.72,70.94,11.57,10.47,0.86
25.75,86.25,2022,11,11,0,2.38,75.41,12.24,12.05,0.77
25.75,86.25,2022,11,12,0,3.53,71.81,10.96,12.13,0.66
25.75,86.25,2022,11,13,0,2.94,64.78,8.7,14.69,0.83
25.75,86.25,2022,11,14,0,2.07,61.62,8.42,14.07,0.79
25.75,86.25,2022,11,15,0,2.39,68.41,9.34,14.09,0.8
25.75,86.25,2022,11,16,0.28,2.66,72.81,10.56,13.93,0.8
25.75,86.25,2022,11,17,0.47,3.33,74.41,10.86,13.08,0.72
25.75,86.25,2022,11,18,0,2.84,62.12,7.87,14.43,0.77
25.75,86.25,2022,11,19,0,2.61,66.12,8.42,15.1,0.96
25.75,86.25,2022,11,20,0,2.55,65.12,8.45,15.9,0.98
25.75,86.25,2022,11,21,0,3.39,66.47,8.48,14.35,-999
25.75,86.25,2022,11,22,0,3.1,72.81,9.64,14.65,0.73
25.75,86.25,2022,11,23,0,3.44,67.66,8.42,14.78,0.8
25.75,86.25,2022,11,24,0,3.15,66.25,8.03,15.44,0.79
25.75,86.25,2022,11,25,0,2.82,67.31,8.54,16.58,0.86
25.75,86.25,2022,11,26,0,2.7,67.72,8.64,14.95,0.8
25.75,86.25,2022,11,27,0,1.83,64.94,8.82,14,0.73
25.75,86.25,2022,11,28,0,1.58,59.5,8.36,13.18,0.83
25.75,86.25,2022,11,29,0,1.87,60.66,8.58,14.16,0.91
25.75,86.25,2022,11,30,0,2.54,69.5,9.43,14.61,0.82
25.75,86.25,2022,12,1,0,3.2,67.28,8.27,14.43,0.63
25.75,86.25,2022,12,2,0,2.89,66.06,7.51,15.22,0.65
25.75,86.25,2022,12,3,0,2.88,68.81,8,14.37,0.67
25.75,86.25,2022,12,4,0,2.74,72.16,8.67,15.05,0.56
25.75,86.25,2022,12,5,0,2.83,72.34,8.91,14.24,0.71
25.75,86.25,2022,12,6,0,3.59,71.09,8.21,14.01,0.63
25.75,86.25,2022,12,7,0,3.27,70.06,7.78,14.53,0.69
25.75,86.25,2022,12,8,0,2.47,65.81,7.29,14.64,0.8
25.75,86.25,2022,12,9,0,1.58,58.78,6.99,14.46,0.8
25.75,86.25,2022,12,10,0,2.43,64.06,8,15.08,0.78
25.75,86.25,2022,12,11,0,3.02,74.41,8.76,14.59,0.69
25.75,86.25,2022,12,12,0,2.68,68.94,8.27,15.11,0.71
25.75,86.25,2022,12,13,0,2.55,60.84,7.63,15.16,0.9
25.75,86.25,2022,12,14,0,2.52,61.75,7.02,15.65,0.91
25.75,86.25,2022,12,15,0,3.66,61.59,6.53,15.63,0.91
25.75,86.25,2022,12,16,0,3.1,62.06,6.13,15.16,0.7
25.75,86.25,2022,12,17,0,1.88,65.44,6.93,14.7,0.48
25.75,86.25,2022,12,18,0,2.17,66.5,7.78,14.17,0.48
25.75,86.25,2022,12,19,0,2.8,65.59,7.78,13.8,0.52
25.75,86.25,2022,12,20,0,3.05,66.44,7.42,15.41,0.37
25.75,86.25,2022,12,21,0,3.1,68.47,7.63,14.61,0.44
25.75,86.25,2022,12,22,0,3.36,61.66,6.38,15.7,0.5
25.75,86.25,2022,12,23,0,2.81,56.88,6.5,16.82,0.67
25.75,86.25,2022,12,24,0.01,2.07,57.25,7.11,13.8,0.52
25.75,86.25,2022,12,25,0.02,1.99,62.25,8.64,11.58,0.34
25.75,86.25,2022,12,26,0,2.7,63.66,8.73,11.18,0.3
25.75,86.25,2022,12,27,0,4.66,52.09,5.83,12.43,0.31
25.75,86.25,2022,12,28,0,3.06,54.25,5.22,14.34,0.57
25.75,86.25,2022,12,29,0,1.4,48.59,4.85,14.86,0.43
25.75,86.25,2022,12,30,0,1.33,50.47,5.43,12.63,0.34
25.75,86.25,2022,12,31,0,1.55,53.31,6.1,13.09,0.39
25.75,86.25,2023,1,1,0,1.04,56.41,6.47,12.18,0.23
25.75,86.25,2023,1,2,0,2.15,60.44,6.47,11.8,0.2
25.75,86.25,2023,1,3,0,2.27,66.28,6.32,13.43,0.26
25.75,86.25,2023,1,4,0,2.78,67,6.13,14.12,0.19
25.75,86.25,2023,1,5,0,2.99,63.34,5.55,15.41,0.23
25.75,86.25,2023,1,6,0,4.2,60.53,5.25,16.71,0.47
25.75,86.25,2023,1,7,0,3.61,60.94,4.97,17.24,0.47
25.75,86.25,2023,1,8,0,3.27,56.88,4.79,17.06,0.52
25.75,86.25,2023,1,9,0,2.83,54,4.76,16.83,0.56
25.75,86.25,2023,1,10,0,3.3,56.88,5.31,17.04,0.43
25.75,86.25,2023,1,11,0,3.05,57.06,5.28,16.27,0.58
25.75,86.25,2023,1,12,0,2.63,51.06,5.31,16.61,0.7
25.75,86.25,2023,1,13,0,2.09,49.16,6.04,16.12,0.63
25.75,86.25,2023,1,14,0,3.04,52.84,6.71,14.84,0.64
25.75,86.25,2023,1,15,0,4.18,62.06,6.71,13.08,0.38
25.75,86.25,2023,1,16,0,3.66,48.28,4.18,14.92,0.74
25.75,86.25,2023,1,17,0,3.11,46.56,3.91,16.36,0.73
25.75,86.25,2023,1,18,0,2.65,50.28,4.49,15.46,0.6
25.75,86.25,2023,1,19,0,2.33,49.12,4.43,15.02,0.51
25.75,86.25,2023,1,20,0,1.73,39.44,4.09,16.98,0.49
25.75,86.25,2023,1,21,0.01,2.64,47.59,5.68,14.2,0.55
25.75,86.25,2023,1,22,0,2.11,58.28,7.51,15,0.49
25.75,86.25,2023,1,23,0,2.51,53.75,7.02,15.53,0.52
25.75,86.25,2023,1,24,0,1.26,53.72,7.84,13.41,0.55
25.75,86.25,2023,1,25,0,2.11,56.06,7.97,15,0.58
25.75,86.25,2023,1,26,0,2.87,57.09,8.79,15.73,0.63
25.75,86.25,2023,1,27,0,4.85,63.72,9.58,14.25,0.86
25.75,86.25,2023,1,28,0,4.24,51.5,6.68,13.62,0.85
25.75,86.25,2023,1,29,0,1.89,45.62,5.77,16.66,0.88
25.75,86.25,2023,1,30,0,2.52,43.59,5.95,14.85,1.02
25.75,86.25,2023,1,31,0,4.84,47.16,6.62,17.02,0.95
25.75,86.25,2023,2,1,0,5.33,52.09,6.77,12.45,1.09
25.75,86.25,2023,2,2,0,3.8,48.44,5.55,16.09,1.02
25.75,86.25,2023,2,3,0,3.32,47.62,5.37,16.38,0.95
25.75,86.25,2023,2,4,0,3.55,47.69,5.49,17.38,0.77
25.75,86.25,2023,2,5,0,3.35,46,5.55,17.21,0.84
25.75,86.25,2023,2,6,0,3.34,44.75,5.62,16.52,0.91
25.75,86.25,2023,2,7,0,3.56,43.12,5.83,18.18,1.03
25.75,86.25,2023,2,8,0,2.92,45.94,6.68,15.45,1.05
25.75,86.25,2023,2,9,0,2.39,42.38,5.37,16.71,1.06
25.75,86.25,2023,2,10,0,3.28,36.84,4.88,17.24,1.32
25.75,86.25,2023,2,11,0,3.31,37.38,5.55,18.56,1.27
25.75,86.25,2023,2,12,0,5.83,36.03,5.07,16.48,1.37
25.75,86.25,2023,2,13,0,4.85,29.12,3.39,17.83,1.44
25.75,86.25,2023,2,14,0,1.93,29.97,3.66,15.95,-999
25.75,86.25,2023,2,15,0,1.5,30.41,3.97,15.48,1.05
25.75,86.25,2023,2,16,0,1.73,34.03,5.13,15.69,0.93
25.75,86.25,2023,2,17,0,1.09,37.94,6.47,13.67,0.93
25.75,86.25,2023,2,18,0,1.05,40.41,7.02,13.4,0.86
25.75,86.25,2023,2,19,0,1.69,40.75,7.11,13.68,0.94
25.75,86.25,2023,2,20,0,2.1,42.59,7.2,15.05,0.91
25.75,86.25,2023,2,21,0,1.68,40.75,7.39,15.66,0.9
25.75,86.25,2023,2,22,0.01,2.91,35.19,6.32,17.68,1.33
25.75,86.25,2023,2,23,0,4.2,31.72,5.22,18.49,1.52
25.75,86.25,2023,2,24,0,3.41,28.69,4.58,18.53,1.61
25.75,86.25,2023,2,25,0,1.5,26.34,4.21,16.58,1.44
25.75,86.25,2023,2,26,0.01,2.18,33.81,5.16,17.96,1.31
25.75,86.25,2023,2,27,0.05,2.11,29.84,4.97,15.23,1.23
25.75,86.25,2023,2,28,0,2.34,31.53,5.46,16.11,1.19
25.75,86.25,2023,3,1,0,2.12,32.59,5.74,16.93,1.2
25.75,86.25,2023,3,2,0,2.68,29.59,5.58,16.82,1.45
25.75,86.25,2023,3,3,0,3.5,31.25,5.98,18.16,1.59
25.75,86.25,2023,3,4,0,2.49,32.56,6.38,17.37,1.61
25.75,86.25,2023,3,5,0,3.57,31.38,5.8,18.28,1.48
25.75,86.25,2023,3,6,0,4.66,29.25,5.4,17.71,1.76
25.75,86.25,2023,3,7,0.01,4.35,27.19,4.97,17.72,1.84
25.75,86.25,2023,3,8,0.02,3.31,30.03,5.98,15.79,0.75
25.75,86.25,2023,3,9,0.11,3.79,34.56,6.44,16.7,-999
25.75,86.25,2023,3,10,0,3.88,29.88,5.8,16.66,1.3
25.75,86.25,2023,3,11,0.01,3.04,29.38,5.98,16.02,1.35
25.75,86.25,2023,3,12,0,2.56,28.62,6.01,15.99,1.38
25.75,86.25,2023,3,13,0,2.53,30.94,6.62,15.39,1.36
25.75,86.25,2023,3,14,0,2.68,32.28,6.68,13.62,1.15
25.75,86.25,2023,3,15,0.1,2.73,31.44,6.62,16.29,1.22
25.75,86.25,2023,3,16,0.44,2.92,40.38,8.15,10.94,0.84
25.75,86.25,2023,3,17,0.14,1.8,45.28,9.03,13.37,0.52
25.75,86.25,2023,3,18,5.41,1.23,46.34,9.67,11.45,0.66
25.75,86.25,2023,3,19,2.18,3.07,58.22,11.14,9.18,0.47
25.75,86.25,2023,3,20,11.41,1.5,81.97,13.24,5.47,0.28
25.75,86.25,2023,3,21,1.83,2.09,64.91,10.62,12.05,0.83
25.75,86.25,2023,3,22,0.06,3.9,50.59,9.06,14.69,1.39
25.75,86.25,2023,3,23,0,4.08,46,8.33,16.2,1.84
25.75,86.25,2023,3,24,0,2.48,40.5,8.27,16.6,1.75
25.75,86.25,2023,3,25,0,1.88,38.59,9.06,15.31,1.41
25.75,86.25,2023,3,26,0.03,3.48,37.78,8.7,15.36,1.62
25.75,86.25,2023,3,27,0.01,4.61,37.47,7.87,15.83,1.85
25.75,86.25,2023,3,28,0,4.28,33.81,7.05,16.7,1.66
25.75,86.25,2023,3,29,0,2.74,31.47,6.74,16.69,1.82
25.75,86.25,2023,3,30,0,2.33,28.03,6.41,15.25,1.66
25.75,86.25,2023,3,31,5.28,2.41,43,8.51,9.97,0.61
25.75,86.25,2023,4,1,9.15,1.67,59.03,11.26,10.55,1.62
25.75,86.25,2023,4,2,0.07,3.61,48.25,9.52,13.44,1.66
25.75,86.25,2023,4,3,0,4.66,38.94,8.21,17,1.96
25.75,86.25,2023,4,4,0.06,3.77,36.94,8.36,17.06,1.9
25.75,86.25,2023,4,5,0.13,4.82,32,6.99,16.86,2.27
25.75,86.25,2023,4,6,0.05,4.36,27.91,5.77,19.75,2.32
25.75,86.25,2023,4,7,0,3.89,25.53,5.52,20.17,2.25
25.75,86.25,2023,4,8,0,3.34,23.97,5.28,19.15,2.09
25.75,86.25,2023,4,9,0,3.85,25.66,6.1,17.6,1.98
25.75,86.25,2023,4,10,0,5.16,21.06,5,18.3,2.11
25.75,86.25,2023,4,11,0,4.29,18.69,4.3,20.02,2.34
25.75,86.25,2023,4,12,0,2.96,18.91,4.64,20.27,2.26
25.75,86.25,2023,4,13,0,3.4,22.94,6.16,19.04,2.09
25.75,86.25,2023,4,14,0,2.87,22,6.38,18.28,1.99
25.75,86.25,2023,4,15,0,2.94,20.56,6.13,17.77,1.74
25.75,86.25,2023,4,16,0,4.14,22,6.68,16.27,1.71
25.75,86.25,2023,4,17,0,3.88,17.56,5.49,17.94,2.07
25.75,86.25,2023,4,18,0,4.23,16.84,5.43,17.14,2.12
25.75,86.25,2023,4,19,0,4.58,16.38,5.46,19.8,2.13
25.75,86.25,2023,4,20,0,5.59,19.41,6.71,18.25,2.3
25.75,86.25,2023,4,21,0.66,4.73,22.84,7.48,13.92,1.28
25.75,86.25,2023,4,22,3.03,2.82,26.62,7.39,15.14,2.05
25.75,86.25,2023,4,23,0.99,2.7,31.16,8.51,13.52,1.49
25.75,86.25,2023,4,24,4.15,3.43,43.41,10.74,12.45,1.52
25.75,86.25,2023,4,25,0.01,1.61,36.72,9.55,12.01,1.85
25.75,86.25,2023,4,26,0.17,2.7,32.19,8.58,15.55,1.59
25.75,86.25,2023,4,27,0.07,3.07,31.5,8.76,15.11,0.84
25.75,86.25,2023,4,28,0.07,3.29,34.03,9.8,12.41,1.02
25.75,86.25,2023,4,29,0.08,3.15,30.91,8.7,14.29,0.99
25.75,86.25,2023,4,30,1.89,2.56,42.88,11.2,7.62,0.91
25.75,86.25,2023,5,1,0.21,1.57,53.78,12.54,8.15,0.97
25.75,86.25,2023,5,2,0.11,1.5,46.41,11.41,9.96,1.63
25.75,86.25,2023,5,3,0.05,1.74,41.25,11.29,12.61,1.3
25.75,86.25,2023,5,4,0.67,2.41,42.47,11.84,10.04,1.37
25.75,86.25,2023,5,5,0,3.73,37.06,9.95,13.79,2.32
25.75,86.25,2023,5,6,0,4.38,29.47,8.12,17.05,2.74
25.75,86.25,2023,5,7,0,4.96,26.91,8.36,16.1,2.41
25.75,86.25,2023,5,8,0,5.41,21.41,6.68,18.93,2.56
25.75,86.25,2023,5,9,0,4.72,20.22,6.5,16.73,2.64
25.75,86.25,2023,5,10,0,5.04,15.38,4.55,17.17,2.68
25.75,86.25,2023,5,11,0,2.29,11.91,3.54,15.77,2.52
25.75,86.25,2023,5,12,0,2.71,21.91,6.26,17.23,2.02
25.75,86.25,2023,5,13,0,3.05,36.16,11.05,15.13,1.99
25.75,86.25,2023,5,14,0.71,2.8,28.22,9.25,15.8,2.34
25.75,86.25,2023,5,15,5.14,3.83,35.53,10.99,14.06,2.14
25.75,86.25,2023,5,16,1,3.36,34.59,10.41,15.76,2.16
25.75,86.25,2023,5,17,2.56,3.65,42.56,12.7,14.73,1.9
25.75,86.25,2023,5,18,10.54,3.06,57.19,16.42,11.21,1.65
25.75,86.25,2023,5,19,0.01,2.74,39.34,12.02,14.2,2.17
25.75,86.25,2023,5,20,0,2.38,28.47,8.79,14.35,2.45
25.75,86.25,2023,5,21,0.16,2.72,32.03,9.7,15.99,2.2
25.75,86.25,2023,5,22,1.18,4.03,46.19,14.34,13.92,2.23
25.75,86.25,2023,5,23,17.31,3.09,55.72,16.51,8.55,0.62
25.75,86.25,2023,5,24,0.68,2.7,52.59,14.92,12.12,1.93
25.75,86.25,2023,5,25,0.16,2.51,43.78,13.64,13.98,1.6
25.75,86.25,2023,5,26,6.21,1.84,46.22,13.67,11.02,2.3
25.75,86.25,2023,5,27,2.56,1.71,44.69,13.21,12.01,2.27
25.75,86.25,2023,5,28,0.97,2.2,45.66,13.03,13.23,2.46
25.75,86.25,2023,5,29,0.01,2.07,42.56,13.21,13.17,2.37
25.75,86.25,2023,5,30,0,2,35.69,12.21,13.91,2.73
25.75,86.25,2023,5,31,0,3.19,31.66,11.35,14.13,2.64
25.75,86.25,2023,6,1,0,6.09,26.44,9.28,14.56,2.66
25.75,86.25,2023,6,2,0,6.03,25.5,8.85,15.41,2.66
25.75,86.25,2023,6,3,0,3.68,26.28,8.91,15.7,2.7
25.75,86.25,2023,6,4,0,3.18,26.56,9.28,15.91,2.7
25.75,86.25,2023,6,5,0,2.16,28,9.98,15.63,2.44
25.75,86.25,2023,6,6,0.04,2.14,32.62,12.05,13.79,2.18
25.75,86.25,2023,6,7,0.07,2.21,26.59,10.44,13.39,2.16
25.75,86.25,2023,6,8,0.01,2.05,26.62,10.41,14.59,2.45
25.75,86.25,2023,6,9,0,1.98,25.97,10.01,15.31,2.2
25.75,86.25,2023,6,10,0,4.45,38.72,14.28,12.54,2.15
25.75,86.25,2023,6,11,0.4,2.91,35.03,13.4,13.17,1.89
25.75,86.25,2023,6,12,11.25,3.82,48.44,17.55,9.36,2.07
25.75,86.25,2023,6,13,8.2,3.02,51.81,17.82,10.9,1.8
25.75,86.25,2023,6,14,3.2,3.75,40.69,15.01,15.2,1.77
25.75,86.25,2023,6,15,0.48,7.11,29.19,12.27,14.84,2.16
25.75,86.25,2023,6,16,1.24,7.34,30.41,13.21,11.59,2.55
25.75,86.25,2023,6,17,0.06,4.44,30.16,12.85,14.25,2.41
25.75,86.25,2023,6,18,2.02,2.91,38.78,15.32,12.45,2.43
25.75,86.25,2023,6,19,4.01,3.38,46.78,17.33,12.5,2.23
25.75,86.25,2023,6,20,3.54,3.56,47.03,17.27,10.11,2.02
25.75,86.25,2023,6,21,4.69,3.53,51.41,17.76,11.29,1.75
25.75,86.25,2023,6,22,3.49,3.09,54.78,18.74,9.91,1.9
25.75,86.25,2023,6,23,1.27,3.59,53.53,17.97,10.3,1.67
25.75,86.25,2023,6,24,0,4.46,59.38,18.43,5.06,1.95
25.75,86.25,2023,6,25,0.06,6.83,54.06,17.82,10.91,2.41
25.75,86.25,2023,6,26,0.51,8.29,57.28,18.13,10.31,2.27
25.75,86.25,2023,6,27,13.35,7.89,68.94,19.35,8.5,2.16
25.75,86.25,2023,6,28,14.16,7.26,76.25,19.9,7.06,2.02
25.75,86.25,2023,6,29,38.45,5.38,82.5,20.84,5.98,1.07
25.75,86.25,2023,6,30,39.76,2.08,80.12,20.78,5.8,1.29
25.75,86.25,2023,7,1,26.64,2.43,78,20.97,6.9,1.7
25.75,86.25,2023,7,2,18.35,2.2,80.81,21.82,6.99,1.95
25.75,86.25,2023,7,3,6.62,2.15,80.09,21.39,5.57,0.98
25.75,86.25,2023,7,4,46.08,3.31,84.97,22.03,5.1,1.26
25.75,86.25,2023,7,5,28.29,3.57,83.78,21.85,6.53,2
25.75,86.25,2023,7,6,6.06,4.58,83.25,21.91,6.49,2.39
25.75,86.25,2023,7,7,7.46,5.4,84.16,21.73,5.48,2.18
25.75,86.25,2023,7,8,7.61,4.09,82.31,22.09,7.17,2.49
25.75,86.25,2023,7,9,6.46,2.43,81.38,21.97,6.38,2.53
25.75,86.25,2023,7,10,3.14,2.4,78.53,22.19,7.81,2.27
25.75,86.25,2023,7,11,5.14,2.88,81.75,22.4,6.2,1.79
25.75,86.25,2023,7,12,11.21,3.2,82.91,21.76,5.02,2.01
25.75,86.25,2023,7,13,18.74,2.88,84.5,21.58,5.7,1.53
25.75,86.25,2023,7,14,23.6,2.44,88.97,22,3.97,0.86
25.75,86.25,2023,7,15,8.78,2.22,83.28,22.25,6.91,2.24
25.75,86.25,2023,7,16,0.84,5.53,84.22,22.46,6.35,2.42
25.75,86.25,2023,7,17,1.5,4.94,86.25,22.25,5.73,2.46
25.75,86.25,2023,7,18,0.48,5.08,84.34,21.76,6.41,2.95
25.75,86.25,2023,7,19,0.03,4.26,86.25,22.28,5.18,3.2
25.75,86.25,2023,7,20,0,4.32,81.75,22.55,7.62,3.07
25.75,86.25,2023,7,21,0.82,4.76,83.81,22.28,6.95,2.68
25.75,86.25,2023,7,22,0.73,5.07,84.47,21.76,6.04,2.74
25.75,86.25,2023,7,23,1.37,4.36,80.59,21.39,7.32,3.25
25.75,86.25,2023,7,24,1.85,3.1,78.06,20.87,7.94,2.72
25.75,86.25,2023,7,25,0.6,3.01,78.91,21.06,7.52,2.45
25.75,86.25,2023,7,26,0.82,3.78,75.75,20.6,8.49,2.8
25.75,86.25,2023,7,27,2.12,4.23,79.88,21.39,6.66,2.84
25.75,86.25,2023,7,28,1.8,3.74,78.5,21.76,7.77,2.75
25.75,86.25,2023,7,29,1.32,3.59,80,22.13,6.74,2.48
25.75,86.25,2023,7,30,1.73,1.79,73.44,20.9,8.46,2.22
25.75,86.25,2023,7,31,5.75,1.3,70.44,21.58,7.77,2.75
25.75,86.25,2023,8,1,10.18,1.37,74.62,22.4,5.37,2.29
25.75,86.25,2023,8,2,9.94,7.16,82.5,22.89,6.66,2.17
25.75,86.25,2023,8,3,2.88,8.26,80.72,21.64,7.98,2.15
25.75,86.25,2023,8,4,6.9,5.38,79.75,21.24,7.15,2.09
25.75,86.25,2023,8,5,0.74,4.28,84.81,20.97,5.57,1.91
25.75,86.25,2023,8,6,9.59,2.74,81.25,21.67,7.96,1.49
25.75,86.25,2023,8,7,45.4,4.03,87.72,21.82,5.37,0.7
25.75,86.25,2023,8,8,39.14,3.9,89,21.55,4.51,0.59
25.75,86.25,2023,8,9,56.88,3.99,90.5,22.16,4.22,0.98
25.75,86.25,2023,8,10,3.36,2.75,85.16,21.24,6.93,1.41
25.75,86.25,2023,8,11,14.41,2.76,88.94,21.97,6.45,1.51
25.75,86.25,2023,8,12,25.51,5.09,87.59,22.25,6.35,1.06
25.75,86.25,2023,8,13,4.5,3.09,86.06,21.58,6.38,1.33
25.75,86.25,2023,8,14,1.83,2.06,81.41,20.6,7.32,2.01
25.75,86.25,2023,8,15,3.07,2.66,84.97,21.27,6.66,2.01
25.75,86.25,2023,8,16,31.37,3.11,85.62,22.13,7.09,2.38
